compare,timestampA,timestampB,hungarian
61,2015-08-18_18-33-11,2015-08-19_17-43-58,-1.0
62,2015-08-19_17-43-58,2015-08-19_18-14-01,0.825422932330827
63,2015-08-19_18-14-01,2015-08-21_13-54-55,0.8314714714714717
64,2015-08-21_13-54-55,2015-08-21_15-12-03,0.8323367615403015
65,2015-08-21_15-12-03,2015-08-21_18-50-17,0.823069462965208
66,2015-08-21_18-50-17,2015-08-24_10-34-05,0.8273372491434166
67,2015-08-24_10-34-05,2015-08-24_15-13-45,0.8219949436911055
68,2015-08-24_15-13-45,2015-08-24_16-11-34,0.8227688787185359
69,2015-08-24_16-11-34,2015-08-25_09-35-03,0.7759201497192763
70,2015-08-25_09-35-03,2015-08-26_16-01-27,0.7731271995977881
71,2015-08-26_16-01-27,2015-08-26_17-28-56,0.7780255544840887
72,2015-08-26_17-28-56,2015-09-02_13-57-24,0.7739256678281066
73,2015-09-02_13-57-24,2015-09-02_17-37-27,0.7930894308943087
74,2015-09-02_17-37-27,2015-09-03_13-35-00,0.7928987455197133
75,2015-09-03_13-35-00,2015-09-03_17-20-02,0.7751004016064256
76,2015-09-03_17-20-02,2015-09-09_18-04-01,0.7948717948717953
77,2015-09-09_18-04-01,2015-09-10_11-19-39,0.8045103490886625
78,2015-09-10_11-19-39,2015-09-10_16-45-56,0.7975384615384618
79,2015-09-10_16-45-56,2015-09-11_12-00-21,0.7911542236849699
80,2015-09-11_12-00-21,2015-09-11_12-22-47,0.7949565217391306
81,2015-09-11_12-22-47,2015-09-14_11-45-27,0.7913155825188181
82,2015-09-14_11-45-27,2015-09-14_19-08-31,0.7957789166253374
83,2015-09-14_19-08-31,2015-09-16_12-28-33,0.7960584101888449
84,2015-09-16_12-28-33,2015-09-16_13-53-00,0.8033157083057936
85,2015-09-16_13-53-00,2015-09-17_11-23-35,0.8103972216192753
86,2015-09-17_11-23-35,2015-09-24_11-18-47,0.8092033861515088
87,2015-09-24_11-18-47,2015-09-24_21-52-21,0.7876838235294118
88,2015-09-24_21-52-21,2015-09-25_09-02-06,0.8010930868073723
89,2015-09-25_09-02-06,2015-09-25_09-22-21,0.7807183364839324
90,2015-09-25_09-22-21,2015-09-28_17-02-04,0.7939622246638408
91,2015-09-28_17-02-04,2015-09-28_17-45-11,0.7939099042536486
92,2015-09-28_17-45-11,2015-09-30_20-13-26,0.7994504014224897
93,2015-09-30_20-13-26,2015-09-30_20-58-45,0.7800814895043582
94,2015-09-30_20-58-45,2015-10-05_16-26-18,0.7732281119714111
95,2015-10-05_16-26-18,2015-10-05_16-40-53,0.7826961770623744
96,2015-10-05_16-40-53,2015-10-05_17-35-00,0.8026665330058643
97,2015-10-05_17-35-00,2015-10-05_18-01-56,0.7993920972644386
98,2015-10-05_18-01-56,2015-10-08_18-29-01,0.7977671941414443
99,2015-10-08_18-29-01,2015-10-13_15-57-54,0.7883776991331998
100,2015-10-13_15-57-54,2015-10-14_15-02-52,0.790450665078419
101,2015-10-14_15-02-52,2015-10-16_18-21-30,0.7996154983732624
102,2015-10-16_18-21-30,2015-10-20_16-33-58,0.7928044457219507
103,2015-10-20_16-33-58,2015-10-20_16-47-45,0.7979497354497354
104,2015-10-20_16-47-45,2015-10-20_17-46-20,0.7892101284958426
105,2015-10-20_17-46-20,2015-10-28_13-57-25,0.7964766111222646
106,2015-10-28_13-57-25,2015-10-29_11-22-17,0.8000487567040468
107,2015-10-29_11-22-17,2015-10-30_11-17-13,0.8007313505607023
108,2015-10-30_11-17-13,2015-10-30_18-14-23,0.7892142364192055
109,2015-10-30_18-14-23,2015-11-03_18-43-35,0.7962690951821387
